predictor;occPerM;word
why;5;your
why;5;and
why;5;some
why;5;wouldn't
why;5;we're
why;5;won't
why;5;in
why;5;a
why;4;all
why;4;oh
why;4;there
why;4;were
why;4;on
why;4;that
why;4;everyone
why;4;couldn't
why;4;its
why;4;hello
why;4;he's
why;3;anyone
why;3;be
why;3;hasn't
why;3;haven't
why;3;has
why;3;lol
why;3;me
why;3;they're
why;3;ppl
why;3;wait
why;3;what
why;2;girls
why;2;when
why;2;or
why;2;just
why;2;make
why;2;go
why;2;women
why;2;will
why;2;his
why;2;to
why;2;waste
why;2;now
why;2;use
why;2;twitter
why;2;most
why;2;of
why;2;nobody
why;2;that's
why;2;thanks
why;2;their
why;2;weren't
why;2;i've
why;2;rt
why;2;there's
why;2;even
why;2;can
why;2;god
why;2;our
why;2;wasn't
why;2;cause
why;1;everybody
why;1;good
why;1;pay
why;1;these
why;1;try
why;1;ur
why;1;what's
why;1;she's
why;1;stop
why;1;shouldn't
why;1;choose
why;1;cuz
why;1;more
why'd;3;you
why's;1;that
wi;2;state
wi;1;and
wi;1;for
wicker;1;park
wide;15;awake
wide;9;open
wide;2;world
wide;2;web
wife;17;and
wife;12;is
wife;5;to
wife;4;i
wife;3;has
wife;3;just
wife;3;in
wife;2;says
wife;2;who
wife;2;a
wife;2;for
wife;2;on
wife;2;that
wife;2;was
wife;2;she
wife;2;will
wife;2;you
wife;2;would
wife;2;of
wife;1;at
wife;1;said
wife;1;with
wifi;3;in
wifi;3;on
wifi;2;is
wifi;2;and
wifi;2;at
wikipedia;1;page
wil;2;be
wild;6;things
wild;4;and
wild;4;one
wild;3;wings
wild;2;thing
wild;2;pitch
wild;2;wednesday
wild;2;boy
wild;2;night
wild;2;free
wild;2;ones
wild;2;card
wild;2;west
wild;1;rice
wild;1;ride
wild;1;turkey
wild;1;wild
will;1160;be
will;133;you
will;123;have
will;110;never
will;108;do
will;93;not
will;90;get
will;68;always
will;60;make
will;48;take
will;45;go
will;44;follow
will;43;see
will;43;come
will;37;i
will;30;give
will;29;try
will;28;win
will;27;keep
will;27;help
will;25;miss
will;24;the
will;24;find
will;23;definitely
will;23;let
will;22;tell
will;21;it
will;20;ever
will;20;love
will;19;work
will;19;check
will;19;happen
will;18;look
will;18;we
will;18;play
will;17;probably
will;17;send
will;17;start
will;17;still
will;16;only
will;15;just
will;15;change
will;15;u
will;15;bring
will;14;post
will;12;all
will;12;they
will;12;continue
will;12;soon
will;11;end
will;11;also
will;11;pay
will;11;say
will;11;need
will;11;become
will;11;know
will;10;now
will;10;show
will;10;there
will;9;to
will;9;and
will;9;meet
will;9;he
will;9;call
will;9;stop
will;8;stay
will;8;put
will;8;lose
will;8;tweet
will;8;buy
will;8;open
will;7;live
will;7;turn
will;7;notice
will;7;receive
will;7;use
will;7;this
will;7;join
will;7;feel
will;7;like
will;7;watch
will;7;kill
will;7;die
will;7;talk
will;6;lead
will;6;last
will;6;run
will;6;begin
will;6;def
will;6;share
will;6;forever
will;6;hit
will;6;fall
will;6;save
will;6;that
will;6;eat
will;6;pass
will;6;return
will;5;but
will;5;pick
will;5;leave
will;5;remember
will;5;announce
will;5;enjoy
will;5;email
will;5;hold
will;5;learn
will;5;add
will;5;no
will;5;someone
will;4;finally
will;4;allow
will;4;create
will;4;catch
will;4;ask
will;4;think
will;4;grow
will;4;want
will;4;actually
will;4;really
will;4;rock
will;4;rt
will;4;likely
will;4;beat
will;4;hear
will;4;when
will;4;your
will;4;my
will;4;thank
will;4;drop
will;4;feature
will;4;listen
will;4;speak
will;4;air
will;4;break
will;4;kick
will;4;cry
will;4;fight
will;4;most
will;4;read
will;4;set
will;4;include
will;4;provide
will;4;finish
will;4;spend
will;4;for
will;3;answer
will;3;vote
will;3;wait
will;3;blow
will;3;discuss
will;3;walk
will;3;stand
will;3;report
will;3;cut
will;3;throw
will;3;too
will;3;perform
will;3;update
will;3;a
will;3;hate
will;3;teach
will;3;wear
will;3;host
will;3;benefit
will;3;cost
will;3;move
will;3;retweet
will;3;support
will;3;certainly
will;3;rise
will;3;present
will;3;in
will;3;thanks
will;3;accept
will;3;reach
will;3;hurt
will;3;fit
will;3;ya
will;3;visit
will;3;totally
will;3;stick
will;3;text
will;3;figure
will;3;close
will;3;build
will;3;one
will;3;fail
will;3;face
will;3;drive
will;3;sign
will;3;sell
will;3;realize
will;3;hopefully
will;3;fix
will;3;either
will;3;celebrate
will;3;mean
will;3;write
will;3;if
will;3;understand
will;3;spread
will;2;trade
will;2;attend
will;2;power
will;2;reply
will;2;carry
will;2;drink
will;2;even
will;2;pull
will;2;regret
will;2;serve
will;2;forget
will;2;shoot
will;2;lol
will;2;improve
will;2;focus
will;2;cause
will;2;agree
will;2;tomorrow
will;2;treat
will;2;trust
will;2;officially
will;2;wake
will;2;at
will;2;score
will;2;sleep
will;2;then
will;2;so
will;2;suck
will;2;consider
will;2;pray
will;2;is
will;2;head
will;2;explain
will;2;admit
will;2;truly
will;2;sound
will;2;roll
will;2;punch
will;2;match
will;2;marry
will;2;judge
will;2;fly
will;2;crush
will;2;contact
will;2;anyone
will;2;draw
will;2;rip
will;2;or
will;2;respect
will;2;rule
will;2;will
will;2;on
will;2;it's
will;2;seriously
will;2;experience
will;2;as
will;2;i'm
will;2;appreciate
will;2;fill
will;2;people
will;2;launch
will;2;rain
will;2;she
will;2;sit
will;2;sing
will;2;decide
will;2;burn
will;2;choose
will;2;offer
will;2;release
will;2;of
will;1;land
will;1;travel
will;1;step
will;1;indeed
will;1;i'll
will;1;cover
will;1;address
will;1;absolutely
will;1;often
will;1;laugh
will;1;ride
will;1;own
will;1;order
will;1;next
will;1;later
will;1;hook
will;1;honor
will;1;cheer
will;1;both
will;1;believe
will;1;once
will;1;knock
william;3;james
williams;3;is
williams;2;and
williams;2;on
williams;1;has
willing;52;to
willingness;5;to
wilson;3;and
wilson;2;is
wimpy;2;kid
win;67;a
win;56;the
win;24;this
win;20;for
win;17;tonight
win;16;in
win;15;it
win;12;over
win;11;and
win;9;today
win;9;tickets
win;8;but
win;8;by
win;8;or
win;8;an
win;7;i
win;7;some
win;7;at
win;6;free
win;6;that
win;6;is
win;6;on
win;5;to
win;5;one
win;5;win
win;4;against
win;4;with
win;4;you
win;4;game
win;4;last
win;4;so
win;4;of
win;4;tix
win;3;again
win;3;big
win;3;if
win;3;when
win;3;rt
win;3;our
win;2;baby
win;2;something
win;2;just
win;2;out
win;2;what
win;2;we
win;2;lol
win;2;games
win;2;good
win;2;all
win;2;another
win;2;vs
win;2;because
win;2;best
win;2;every
win;2;great
win;2;without
win;2;go
win;2;my
win;2;i'll
win;2;not
win;2;then
win;2;they
win;2;both
win;2;two
win;2;their
win;2;tomorrow
win;2;your
win;2;more
win;2;now
win;2;i'm
win;2;anything
win;2;them
win;1;haha
win;1;his
win;1;it's
win;1;no
win;1;from
win;1;he
win;1;american
win;1;too
wind;4;is
wind;4;and
wind;3;up
wind;2;in
wind;2;the
wind;2;of
wind;2;down
wind;1;but
wind;1;chill
wind;1;you
winding;4;down
window;6;and
window;3;of
window;3;i
window;3;is
window;3;open
window;2;in
window;2;at
window;2;to
window;1;for
window;1;with
windows;6;down
windows;4;open
windows;3;phone
windows;3;and
windows;3;in
windows;2;i
windows;2;to
windows;2;is
windows;2;are
winds;2;of
winds;2;are
winds;1;to
winds;1;and
windy;4;city
windy;2;day
windy;2;and
windy;1;out
windy;1;today
wine;19;and
wine;6;is
wine;5;bar
wine;4;in
wine;3;at
wine;3;with
wine;3;for
wine;3;on
wine;3;night
wine;2;list
wine;2;festival
wine;2;country
wine;2;beer
wine;2;from
wine;2;dinner
wine;2;you
wine;2;bottle
wine;2;i
wine;2;glass
wine;2;it
wine;2;that
wine;2;or
wine;2;to
wine;1;down
wine;1;of
wine;1;by
wine;1;glasses
wine;1;rt
wine;1;but
wine;1;food
wine;1;fest
wines;2;and
wines;1;from
wing;2;night
wing;1;it
wing;1;special
wings;7;and
wings;2;are
wings;2;for
wings;2;in
wings;2;to
wings;2;i
wings;2;on
wings;1;at
winner;19;of
winner;7;is
winner;4;will
winner;4;in
winner;4;for
winner;3;gets
winner;2;announced
winner;2;to
winner;2;winner
winner;2;rt
winner;2;tonight
winner;2;at
winner;2;on
winner;2;and
winner;1;i
winners;5;of
winners;2;are
winners;2;will
winners;2;and
winners;2;in
winners;2;for
winners;1;at
winnie;2;the
winning;20;the
winning;6;a
winning;4;is
winning;3;this
winning;2;at
winning;2;in
winning;2;team
winning;2;pick
winning;2;isn't
winning;2;tonight
winning;2;it
winning;1;but
winning;1;our
winning;1;that
winning;1;run
winning;1;and
winning;1;by
wins;15;the
wins;6;a
wins;5;in
wins;3;and
wins;3;this
wins;3;again
wins;2;best
wins;2;it
wins;2;over
wins;2;tonight
wins;2;on
wins;2;an
wins;2;by
wins;2;i
wins;2;at
wins;2;for
wins;1;with
winter;5;is
winter;4;break
winter;3;weather
winter;3;in
winter;3;and
winter;2;classic
winter;2;i
winter;2;day
winter;2;storm
winter;2;but
winter;2;time
winter;1;for
winter;1;clothes
wipe;1;away
wiped;3;out
wireless;1;internet
wisconsin;2;state
wisconsin;2;for
wisconsin;2;sports
wisconsin;2;is
wisconsin;2;and
wisdom;6;is
wisdom;4;of
wisdom;3;and
wisdom;3;teeth
wisdom;3;from
wisdom;2;to
wise;6;man
wise;6;words
wise;3;to
wise;2;people
wise;2;men
wise;2;person
wise;2;but
wise;2;and
wise;1;choice
wish;321;i
wish;76;you
wish;30;me
wish;27;it
wish;24;we
wish;22;my
wish;15;that
wish;15;the
wish;14;to
wish;14;u
wish;13;they
wish;12;he
wish;11;there
wish;10;for
wish;8;would
wish;8;is
wish;7;a
wish;7;everyone
wish;6;all
wish;6;she
wish;6;this
wish;6;someone
wish;5;and
wish;5;people
wish;5;her
wish;5;more
wish;4;him
wish;4;i'd
wish;4;us
wish;4;list
wish;4;but
wish;4;your
wish;4;was
wish;3;you'd
wish;2;them
wish;2;every
wish;2;today
wish;2;i'm
wish;2;these
wish;2;we'd
wish;2;happy
wish;2;some
wish;2;at
wish;2;things
wish;2;those
wish;2;our
wish;2;come
wish;1;could
wish;1;it's
wish;1;on
wish;1;will
wished;3;i
wished;2;for
wished;2;you
wished;2;me
wishes;12;to
wishes;6;for
wishes;4;and
wishes;3;everyone
wishes;3;i
wishes;3;you
wishes;3;he
wishes;3;come
wishes;2;from
wishes;2;all
wishes;1;in
wishful;3;thinking
wishin;2;i
wishing;24;you
wishing;15;i
wishing;11;everyone
wishing;6;all
wishing;5;a
wishing;4;for
wishing;4;the
wishing;3;my
wishing;2;that
wishing;2;u
wishing;2;we
wishing;2;it
wishing;2;our
wit;20;my
wit;19;me
wit;14;the
wit;13;a
wit;9;it
wit;8;u
wit;6;you
wit;5;that
wit;5;ya
wit;4;her
wit;3;no
wit;3;and
wit;3;him
wit;3;dat
wit;3;all
wit;3;this
wit;3;us
wit;2;yo
wit;2;some
wit;2;his
wit;2;these
wit;2;out
wit;2;them
wit;1;ur
with;838;the
with;618;a
with;460;my
with;372;you
with;243;me
with;190;your
with;129;us
with;125;that
with;102;it
with;100;and
with;98;all
with;95;this
with;82;some
with;72;an
with;68;no
with;67;our
with;61;her
with;57;them
with;56;him
with;52;his
with;45;their
with;37;friends
with;36;one
with;31;u
with;30;someone
with;30;people
with;23;what
with;22;at
with;21;these
with;20;new
with;19;great
with;18;any
with;17;more
with;17;other
with;17;in
with;17;those
with;16;so
with;16;good
with;16;out
with;15;to
with;15;on
with;15;family
with;15;ya
with;15;for
with;14;i
with;14;another
with;13;love
with;13;two
with;13;everyone
with;13;just
with;13;each
with;11;twitter
with;11;everything
with;11;myself
with;10;something
with;10;anyone
with;10;others
with;10;every
with;10;is
with;10;today
with;9;mom
with;9;ur
with;9;god
with;9;how
with;9;school
with;9;only
with;8;or
with;8;being
with;8;who
with;8;tonight
with;8;big
with;8;such
with;8;lots
with;7;less
with;7;free
with;7;kids
with;7;left
with;7;both
with;7;old
with;6;music
with;6;dj
with;6;about
with;6;many
with;6;somebody
with;6;anything
with;6;life
with;6;of
with;6;nothing
with;6;work
with;5;time
with;5;chocolate
with;5;amazing
with;5;black
with;5;google
with;5;not
with;5;little
with;5;but
with;5;mr
with;5;students
with;5;cancer
with;5;too
with;5;special
with;5;last
with;5;yourself
with;5;food
with;5;social
with;5;we
with;5;its
with;5;joy
with;5;fresh
with;4;three
with;4;real
with;4;y'all
with;4;minutes
with;4;bad
with;4;different
with;4;high
with;4;open
with;4;dr
with;4;as
with;4;words
with;4;they
with;4;now
with;4;facebook
with;4;like
with;4;over
with;4;fire
with;4;seconds
with;4;which
with;4;lol
with;4;local
with;4;live
with;4;thanks
with;4;class
with;4;awesome
with;4;respect
with;4;things
with;4;tomorrow
with;4;was
with;4;women
with;4;hot
with;4;girls
with;4;coffee
with;4;red
with;3;most
with;3;right
with;3;justin
with;3;it's
with;3;finals
with;3;baby
with;3;long
with;3;with
with;3;points
with;3;if
with;3;guys
with;3;from
with;3;steve
with;3;next
with;3;white
with;3;experience
with;3;details
with;3;better
with;3;happy
with;3;austin
with;3;college
with;3;ppl
with;3;extra
with;3;michael
with;3;first
with;3;team
with;3;passion
with;3;yes
with;3;folks
with;3;positive
with;3;apple
with;3;very
with;3;beautiful
with;3;technology
with;3;fun
with;3;she
with;3;age
with;3;glasses
with;3;cats
with;3;purchase
with;3;matt
with;3;several
with;3;there
with;3;yours
with;3;multiple
with;3;he
with;3;best
with;3;beer
with;3;bill
with;3;chicken
with;3;getting
with;3;green
with;3;hope
with;3;ice
with;3;ideas
with;3;mark
with;3;miss
with;3;tom
with;3;video
with;3;when
with;3;bacon
with;3;fans
with;3;money
with;3;dad
with;3;children
with;3;i'm
with;3;men
with;2;tons
with;2;win
with;2;then
with;2;windows
with;2;success
with;2;pink
with;2;light
with;2;summer
with;2;la
with;2;air
with;2;alot
with;2;brian
with;2;brown
with;2;doing
with;2;rice
with;2;instagram
with;2;where
with;2;loved
with;2;lunch
with;2;kevin
with;2;really
with;2;honey
with;2;robert
with;2;enough
with;2;online
with;2;everybody
with;2;clients
with;2;looking
with;2;fam
with;2;former
with;2;let's
with;2;anybody
with;2;million
with;2;can
with;2;short
with;2;sound
with;2;st
with;2;tony
with;2;tweets
with;2;web
with;2;make
with;2;customers
with;2;art
with;2;coach
with;2;dogs
with;2;are
with;2;because
with;2;almost
with;2;be
with;2;young
with;2;sugar
with;2;even
with;2;low
with;2;pizza
with;2;jason
with;2;help
with;2;haha
with;2;ben
with;2;year
with;2;wonderful
with;2;strong
with;2;running
with;2;public
with;2;potential
with;2;plenty
with;2;before
with;2;followers
with;2;links
with;2;books
with;2;boys
with;2;business
with;2;by
with;2;cream
with;2;day
with;2;hair
with;2;names
with;2;home
with;2;while
with;2;listening
with;2;orange
with;2;random
with;2;rt
with;2;small
with;2;watching
with;2;pain
with;2;rain
with;2;thank
with;2;christmas
with;2;tech
with;2;back
with;2;crazy
with;2;nice
with;2;straight
with;2;heavy
with;2;louis
with;2;news
with;2;health
with;2;nature
with;2;mins
with;2;hashtag
with;2;harry
with;2;what's
with;2;fish
with;2;youth
with;2;similar
with;2;goals
with;2;trying
with;2;why
with;2;dance
with;2;heat
with;2;go
with;2;gay
with;2;game
with;2;five
with;2;fat
with;2;ed
with;2;stupid
with;2;digital
with;2;parents
with;2;color
with;2;code
with;2;client
with;2;classes
with;2;certain
with;2;blue
with;2;already
with;2;again
with;2;dreams
with;2;santa
with;2;french
with;2;football
with;2;whitney
with;2;using
with;2;true
with;2;that's
with;2;swag
with;2;super
with;2;large
with;2;yall
with;2;making
with;2;san
with;2;run
with;2;rose
with;2;regular
with;2;purpose
with;2;pleasure
with;2;peter
with;2;games
with;2;stuff
with;2;whatever
with;2;questions
with;2;will
with;2;yesterday
with;2;tears
with;2;heart
with;2;either
with;2;talking
with;2;dinner
with;2;snow
with;2;power
with;2;ms
with;2;wine
with;2;dave
with;2;top
with;2;reality
with;2;off
with;2;james
with;2;half
with;2;come
with;2;can't
with;2;breakfast
with;2;adam
with;2;after
with;2;mobile
with;2;nick
with;2;ugly
with;2;jim
with;2;min
with;2;tim
with;2;bob
with;2;fellow
with;2;sweet
with;2;self
with;2;mine
with;2;guest
with;2;fake
with;2;today's
with;2;action
with;2;yo
with;2;cool
with;2;water
with;2;much
with;2;full
with;2;info
with;2;jack
with;2;cheese
with;1;stars
with;1;man
with;1;miami
with;1;milk
with;1;photos
with;1;playing
with;1;i'll
with;1;rick
with;1;iphone
with;1;student
with;1;sun
with;1;taylor
with;1;though
with;1;under
with;1;wings
with;1;writing
with;1;pm
with;1;data
with;1;cd
with;1;change
with;1;cheap
with;1;clear
with;1;mary
with;1;contact
with;1;house
with;1;days
with;1;deep
with;1;don't
with;1;double
with;1;email
with;1;get
with;1;hand
with;1;himself
with;1;homework
with;1;close
with;1;pretty
with;1;warm
with;1;learning
with;1;has
with;1;marketing
with;1;meat
with;1;negative
with;1;nobody
with;1;players
with;1;professional
with;1;same
with;1;ten
with;1;text
with;1;up
with;1;vegas
with;1;huge
with;1;numbers
with;1;drinks
with;1;hey
with;1;always
with;1;author
with;1;broken
with;1;current
with;1;head
with;1;do
with;1;actual
with;1;fb
with;1;four
with;1;going
with;1;hands
with;1;happiness
with;1;having
with;1;daughter
within;22;the
within;9;a
within;5;you
within;4;us
within;3;your
within;3;minutes
within;3;hours
within;2;our
within;2;and
within;2;my
within;2;me
within;2;reach
within;2;yourself
within;2;an
within;1;days
within;1;one
within;1;walking
within;1;feet
without;44;a
without;31;you
without;29;the
without;12;my
without;11;me
without;11;it
without;8;them
without;7;being
without;7;him
without;6;any
without;6;getting
without;5;saying
without;5;having
without;5;your
without;5;her
without;5;an
without;4;even
without;4;music
without;3;thinking
without;3;knowing
without;3;one
without;3;u
without;3;all
without;2;ever
without;2;using
without;2;some
without;2;seeing
without;2;asking
without;2;making
without;2;question
without;2;reading
without;2;rose
without;2;talking
without;2;trust
without;2;god
without;2;listening
without;2;doing
without;2;fear
without;2;feeling
without;2;losing
without;2;makeup
without;2;taking
without;2;telling
without;2;this
without;2;love
without;2;power
without;2;action
without;2;giving
without;2;his
without;2;that
without;2;their
without;2;going
without;2;looking
without;1;trying
without;1;loss
without;1;and
without;1;coffee
without;1;hearing
without;1;us
witness;3;the
witness;2;to
witnessed;4;a
witnessed;1;it
witnessed;1;the
wives;2;and
wives;2;is
wiz;1;is
wizard;4;of
wizards;2;of
wk;1;of
wks;2;ago
wld;1;be
wld;1;have
wnt;1;to
wo;4;a
wo;3;the
wo;1;it
wo;1;you
woah;3;i
woe;2;is
woke;105;up
woke;7;me
woken;5;up
wolf;2;in
wolf;1;and
woman;12;in
woman;12;who
woman;10;is
woman;6;to
woman;6;i
woman;5;with
woman;5;on
woman;5;and
woman;5;that
woman;4;of
woman;3;can
woman;3;at
woman;3;just
woman;3;you
woman;2;will
woman;2;a
woman;2;has
woman;2;from
woman;2;next
woman;2;like
woman;2;should
woman;2;but
woman;2;behind
woman;2;not
woman;2;so
woman;2;for
woman;2;was
woman;1;she
woman;1;when
woman;1;knows
woman;1;he
woman;1;alive
woman;1;are
woman;1;the
women;20;in
women;16;are
women;14;who
women;12;and
women;5;have
women;5;to
women;5;of
women;5;on
women;5;with
women;4;that
women;4;at
women;4;i
women;4;is
women;3;will
women;3;don't
women;3;can
women;3;the
women;3;should
women;3;like
women;3;want
women;2;out
women;2;need
women;2;by
women;2;love
women;2;for
women;2;as
women;2;not
women;2;say
women;2;would
women;2;make
women;2;were
women;2;get
women;2;just
women;2;so
women;2;do
women;2;but
women;1;act
women;1;from
women;1;we
women;1;a
women;1;they
women;1;think
women;1;when
women's;7;day
women's;3;basketball
women's;3;health
women's;2;rights
women's;2;history
women's;2;soccer
won;38;the
won;23;a
won;5;in
won;4;best
won;4;my
won;3;by
won;3;an
won;3;our
won;3;but
won;3;and
won;3;tickets
won;3;this
won;3;it
won;3;that
won;2;last
won;2;today
won;2;on
won;2;at
won;2;me
won;2;his
won;2;with
won;2;over
won;2;tonight
won;2;i
won;1;for
won;1;their
won;1;straight
won;1;lol
won;1;so
won;1;some
won;1;of
won;1;all
